B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9289,,,, ,5,DieselPro B5 S50 UV,14.52,10.0338983051,11.84,145.6610169492,26.2189830508,171.88,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9288,,,, ,5,DieselPro B5 S50 UV,2.11,10.0338983051,11.84,21.186440678,3.813559322,25,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9287,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9286,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9285,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9284,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9283,,,, ,5,DieselPro B5 S50 UV,11.5,10.0338983051,11.84,115.3559322034,20.7640677966,136.12,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9282,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9281,,,, ,5,DieselPro B5 S50 UV,14.26,10.0338983051,11.84,143.0423728814,25.7476271186,168.79,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9280,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9279,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9278,,,, ,2,Gasohol 90,0.53,10.7542372881,12.69,5.6525423729,1.0174576271,6.67,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9277,,,, ,5,DieselPro B5 S50 UV,4.34,10.0338983051,11.84,43.5338983051,7.8361016949,51.37,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9276,,,, ,5,DieselPro B5 S50 UV,6.01,10.0338983051,11.84,60.3474576271,10.8625423729,71.21,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9275,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9274,,,, ,4,Gasohol 98,3.31,12.7881355932,15.09,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9273,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9272,,,, ,5,DieselPro B5 S50 UV,0.85,10.0338983051,11.84,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9271,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9270,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9269,,,, ,5,DieselPro B5 S50 UV,6.33,10.0338983051,11.84,63.5508474576,11.4391525424,74.99,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9268,,,, ,5,DieselPro B5 S50 UV,5.91,10.0338983051,11.84,59.3220338983,10.6779661017,70,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9267,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9266,,,, ,5,DieselPro B5 S50 UV,7.07,10.0338983051,11.84,70.8983050847,12.7616949153,83.66,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9265,,,, ,5,DieselPro B5 S50 UV,1.27,10.0338983051,11.84,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9264,,,, ,2,Gasohol 90,3.15,10.7542372881,12.69,33.8983050847,6.1016949153,40,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9263,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9262,,,, ,5,DieselPro B5 S50 UV,1.27,10.0338983051,11.84,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9261,,,, ,5,DieselPro B5 S50 UV,0.85,10.0338983051,11.84,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9260,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9259,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9258,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9257,,,, ,2,Gasohol 90,0.55,10.7542372881,12.69,5.9322033898,1.0677966102,7,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9256,,,, ,4,Gasohol 98,0.66,12.7881355932,15.09,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9255,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9254,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9253,,,, ,4,Gasohol 98,1.99,12.7881355932,15.09,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9252,,,, ,5,DieselPro B5 S50 UV,5.91,10.0338983051,11.84,59.3220338983,10.6779661017,70,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9251,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9250,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9249,,,, ,5,DieselPro B5 S50 UV,2.11,10.0338983051,11.84,21.186440678,3.813559322,25,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9248,,,, ,2,Gasohol 90,1.16,10.7542372881,12.69,12.4237288136,2.2362711864,14.66,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9247,,,, ,5,DieselPro B5 S50 UV,1.27,10.0338983051,11.84,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9246,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9245,,,, ,2,Gasohol 90,0.24,10.7542372881,12.69,2.5423728814,0.4576271186,3,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9244,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9243,,,, ,2,Gasohol 90,3.94,10.7542372881,12.69,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9242,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9241,,,, ,5,DieselPro B5 S50 UV,0.42,10.0338983051,11.84,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9240,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9239,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9238,,,, ,5,DieselPro B5 S50 UV,2,10.0338983051,11.84,20.0677966102,3.6122033898,23.68,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9237,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9236,,,, ,2,Gasohol 90,1.18,10.7542372881,12.69,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9235,,,, ,5,DieselPro B5 S50 UV,3.77,10.0338983051,11.84,37.8050847458,6.8049152542,44.61,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9234,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9233,,,, ,2,Gasohol 90,1.58,10.7542372881,12.69,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9232,,,, ,5,DieselPro B5 S50 UV,1.69,10.0338983051,11.84,16.9491525424,3.0508474576,20,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9231,,,, ,2,Gasohol 90,0.24,10.7542372881,12.69,2.5423728814,0.4576271186,3,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9230,,,, ,5,DieselPro B5 S50 UV,0.25,10.0338983051,11.84,2.5423728814,0.4576271186,3,18,1,,,,,GLL
