,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296428,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296427,,,, ,7,GLP,11.63,1.09,1.29,12.71,2.29,15,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296426,,,, ,5,.DieselPro B5 S50 UV,11.53,9.82,11.59,113.28,20.39,133.67,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296425,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296424,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296423,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296422,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296421,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296420,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296419,,,, ,4,Gasohol 98,0.67,12.70,14.99,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296418,,,, ,2,Gasohol 90,0.84,10.08,11.89,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296417,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296416,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296415,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296414,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296413,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296412,,,, ,7,GLP,0.01,1.09,1.29,0.01,0.00,0.01,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296411,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296410,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296409,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296408,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296407,,,, ,2,Gasohol 90,0.84,10.08,11.89,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296406,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296405,,,, ,7,GLP,2.33,1.09,1.29,2.54,0.46,3,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296404,,,, ,7,GLP,11.63,1.09,1.29,12.71,2.29,15,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296403,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296402,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296401,,,, ,2,Gasohol 90,0.17,10.08,11.89,1.69,0.31,2,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296400,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296399,,,, ,2,Gasohol 90,1.05,10.08,11.89,10.57,1.90,12.47,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296398,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296397,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296396,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296395,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296394,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296393,,,, ,7,GLP,10.09,1.09,1.29,11.03,1.98,13.01,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296392,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296391,,,, ,7,GLP,7.29,1.09,1.29,7.97,1.43,9.4,1,,,,,,GLL
